compound_name,pubchem_id,isomeric_smiles,source,flavor
trans-2-Octenal,5283324,CCCCC/C=C/C=O,flavorDB,banana
trans-2-Octenal,5283324,CCCCC/C=C/C=O,flavorDB,waxy
trans-2-Octenal,5283324,CCCCC/C=C/C=O,flavorDB,leaf
trans-2-Octenal,5283324,CCCCC/C=C/C=O,flavorDB,cucumber
5-octenal,5283327,CC/C=C/CCCC=O,flavorDB,fruity
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,green
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,fatty
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,melon
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,pear
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,seaweed
"(2E,4E)-Octa-2,4-dienal",5283329,CCC/C=C/C=C/C=O,flavorDB,cucumber
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,waxy
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,green
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,fatty
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,paper
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,melon
trans-2-Nonenal,5283335,CCCCCC/C=C/C=O,flavorDB,cucumber
4-nonenal,5283337,CCCC/C=C/CCC=O,flavorDB,fruity
"trans,trans-2,4-Nonadienal",5283339,CCCC/C=C/C=C/C=O,flavorDB,fruity
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,orange
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,coriander
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,rose
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,tallow
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,waxy
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,oily
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,fatty
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,earthy
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,floral
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,aldehydic
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,mushroom
trans-2-Decenal,5283345,CCCCCCC/C=C/C=O,flavorDB,green
(E)-6-Decenal,5283348,CCC/C=C/CCCCC=O,flavorDB,cucumber
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,citrus
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,orange
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,nut
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,wax
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,meat
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,fat
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,fresh
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,fatty
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,oily
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,cucumber
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,sweet
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,melon
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,pumpkin
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,fried
"(2E,4E)-deca-2,4-dienal",5283349,CCCCC/C=C/C=C/C=O,flavorDB,green
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,citrus
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,soap
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,orange peel
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,fat
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,fresh
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,sweet
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,fruity
2-Undecenal,5283356,CCCCCCCC/C=C/C=O,flavorDB,green
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,citrus
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,orange
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,fat
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,herbal
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,waxy
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,mandarin
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,sweet
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,fruity
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,aldehydic
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,metallic
trans-2-Dodecenal,5283361,CCCCCCCCC/C=C/C=O,flavorDB,green
2-tridecenal,5283363,CCCCCCCCCC/C=C/C=O,flavorDB,bitter
2-tridecenal,5283363,CCCCCCCCCC/C=C/C=O,flavorDB,powerful
2-tridecenal,5283363,CCCCCCCCCC/C=C/C=O,flavorDB,waxy
2-tridecenal,5283363,CCCCCCCCCC/C=C/C=O,flavorDB,tangerine
2-tridecenal,5283363,CCCCCCCCCC/C=C/C=O,flavorDB,citrus peel
2-tetradecenal,5283366,CCCCCCCCCCC/C=C/C=O,flavorDB,citrus
2-tetradecenal,5283366,CCCCCCCCCCC/C=C/C=O,flavorDB,pepper
2-tetradecenal,5283366,CCCCCCCCCCC/C=C/C=O,flavorDB,waxy
2-tetradecenal,5283366,CCCCCCCCCCC/C=C/C=O,flavorDB,green
9-tetradecenal,5283368,CCCC/C=C/CCCCCCCC=O,flavorDB,citrus
9-tetradecenal,5283368,CCCC/C=C/CCCCCCCC=O,flavorDB,fruity
9-Octadecenal,5283381,CCCCCCCC/C=C/CCCCCCCC=O,flavorDB,fatty
Cinnamyl Anthranilate,5284369,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,flavorDB,flower
Cinnamyl Anthranilate,5284369,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,flavorDB,fruity
Cyclohexylammonium Hydrogen Sulfate,5284372,C1CCC(CC1)[NH3+].OS(=O)(=O)[O-],flavorDB,sweet
"Glycyrrhizinate, disodium",5284399,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)[O-])O)O)O[C@@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O)C)(C)C(=O)O.[Na+].[Na+],flavorDB,sweet
Methylhesperidin,5284419,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)OC)O)O)O)O)O)O)O,flavorDB,sweet
Methyl Linoleate,5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,flavorDB,dairy
phenylephrine Hydrochloride,5284443,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,flavorDB,bitter
Oleyl Alcohol,5284499,CCCCCCCC/C=C\CCCCCCCCO,flavorDB,savory
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,moss
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,bitter
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,fresh
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,fatty
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,earthy
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,intensely
trans-3-Hexen-1-ol,5284503,CC/C=C/CCO,flavorDB,green
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,citrus
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,wax
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,waxy
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,floral
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,woody
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,wood
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,flower
Nerolidol,5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,flavorDB,green
topiramate,5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,flavorDB,bitter
NSC5112,5284639,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,flavorDB,bitter
"3',4',7-trihydroxyisoflavone",5284648,C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3)O)O)O,flavorDB,bitter
17817-31-1,5284649,C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O,flavorDB,bitter
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,spicy
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,berry
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,powdery
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,sweet
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,plum
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,honey
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,balsam
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,fruity
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,flower
(Z)-Ethyl cinnamate,5284656,CCOC(=O)/C=C\C1=CC=CC=C1,flavorDB,cinnamon
Arabinoxylobiose,5287649,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O,flavorDB,sweet
Adenosine Monotungstate,5287674,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N.O[W](=O)O,flavorDB,sweet
bGC-(1-3)bGC-(1-4)bGC,5287769,C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,flavorDB,sweet
3-O-beta-D-Glucopyranosyl-beta-D-Glucopyranose,5287770,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,flavorDB,sweet
beta-D-Man-(1->4)-beta-D-Man-(1->4)-beta-D-Man,5287808,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@H]([C@H]3O)O)O)CO)CO)O)O)O)O,flavorDB,sweet
"2,3-Dideoxyfucose",5287900,C[C@@H]1[C@H](CC[C@@H](O1)O)O,flavorDB,sweet
Cellotriose,5287993,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,flavorDB,sweet
4-deoxy-D-glucarate,5288136,C([C@@H]([C@H](C(=O)[O-])O)O)[C@@H](C(=O)[O-])O,flavorDB,sweet
"3,4-Epoxybutyl-Alpha-D-Glucopyranoside",5288150,C1[C@@H](O1)CCO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,flavorDB,sweet
Galalphal-4Galbeta,5288350,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,flavorDB,sweet
D-turanose,5288399,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,flavorDB,sweet
3-O-Alpha-D-Glucopyranosyl-beta-D-fructofuranose,5288400,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@]2(CO)O)CO)O)O)O)O)O,flavorDB,sweet
GLC-(1-4)GLC-(1-4)XYS,5288412,C1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,flavorDB,sweet
D-panose,5288421,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)O)O)O)O)O)O)O,flavorDB,sweet
"4,6-Dideoxyglucose",5288437,C[C@@H]1C[C@@H]([C@H]([C@H](O1)O)O)O,flavorDB,sweet
Maltotetraitol,5288440,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)CO)CO)O)O)O)O,flavorDB,sweet
Maltotriitol,5288441,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)CO)O)O)O)O,flavorDB,sweet
2-O-Alpha-D-Mannopyranosyl-Alpha-D-Mannopyranose,5288739,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,flavorDB,sweet
Manalpha1-3(Manalpha1-6)Manalpha,5288745,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O)O,flavorDB,sweet
Methyl 4-O-alpha-D-mannopyranosyl-alpha-D-mannopyranoside,5288749,CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,flavorDB,sweet
3-O-alpha-D-mannopyranosyl-alpha-D-mannopyranose,5288768,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,flavorDB,sweet
alpha-mannobiose,5288769,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,flavorDB,sweet
Xylobiose,5289595,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O)O)O)O)O,flavorDB,sweet
xylotriose,5289598,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O)O[C@@H]3CO[C@H]([C@@H]([C@H]3O)O)O)O)O)O,flavorDB,sweet
(Z)-4-Decenoic acid,5312351,CCCCC/C=C\CCC(=O)O,flavorDB,fatty
(Z)-4-Decenoic acid,5312351,CCCCC/C=C\CCC(=O)O,flavorDB,green
AC1NSt8Q,5315594,CC1=C[C@@H]2[C@H](CC1)[C@](CCC2C(C)C)(C)O,flavorDB,herbal
AC1NSt8Q,5315594,CC1=C[C@@H]2[C@H](CC1)[C@](CCC2C(C)C)(C)O,flavorDB,herb
6''-O-Acetylgenistin,5315831,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)O)O)O)O,flavorDB,bitter
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,hyacinth
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,spicy
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,powdery
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,sweet
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,cinnamic
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,balsam
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,green
cinnamyl alcohol,5315892,C1=CC=C(C=C1)/C=C/CO,flavorDB,bitter
(Z)-Cinnamyl acetate,5315912,CC(=O)OC/C=C\C1=CC=CC=C1,flavorDB,floral
(Z)-Cinnamyl acetate,5315912,CC(=O)OC/C=C\C1=CC=CC=C1,flavorDB,sweet
(Z)-Cinnamyl acetate,5315912,CC(=O)OC/C=C\C1=CC=CC=C1,flavorDB,balsam
(Z)-Cinnamyl acetate,5315912,CC(=O)OC/C=C\C1=CC=CC=C1,flavorDB,spicy
(Z)-Cinnamyl acetate,5315912,CC(=O)OC/C=C\C1=CC=CC=C1,flavorDB,cinnamon
3-Nonen-2-One,5317045,CCCCC/C=C/C(=O)C,flavorDB,berry
3-Nonen-2-One,5317045,CCCCC/C=C/C(=O)C,flavorDB,fruity
Ethyl beta-D-Galactopyranoside,5317246,CCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,flavorDB,sweet
rolinose,5317259,CCO[C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)C)O[C@H]2C[C@H]([C@@H]([C@H](O2)C)O)OC)OC)O,flavorDB,sweet
6-Methoxyluteolin,5317284,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O,flavorDB,bitter
falcarindiol,5317309,CCCCCCC/C=C\C(C#CC#CC(C=C)O)O,flavorDB,bitter
beta-cis-farnesene,5317319,CC(=CCC/C(=C\CCC(=C)C=C)/C)C,flavorDB,wood
beta-cis-farnesene,5317319,CC(=CCC/C(=C\CCC(=C)C=C)/C)C,flavorDB,citrus
beta-cis-farnesene,5317319,CC(=CCC/C(=C\CCC(=C)C=C)/C)C,flavorDB,sweet
beta-cis-farnesene,5317319,CC(=CCC/C(=C\CCC(=C)C=C)/C)C,flavorDB,woody
Isorhamnetin 4'-galactoside,5317392,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O,flavorDB,sweet
beta-d-psicopyranose,5317407,C1[C@H]([C@H]([C@H]([C@](O1)(CO)O)O)O)O,flavorDB,sweet
Luteolin-5-O-b-D-glucopyranoside,5317471,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,flavorDB,sweet
(-)-Germacrene D,5317570,C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,flavorDB,wood
(-)-Germacrene D,5317570,C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,flavorDB,woody
(-)-Germacrene D,5317570,C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,flavorDB,spice
AC1NSvv8,5317608,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)C2C1)C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C,flavorDB,sweet
Glycitein,5317750,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,flavorDB,bitter
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,leafy
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,alcohol
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,pepper
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,wine
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,green
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,fresh
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,fruit
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,unripe banana
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,fruity
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,leaf
trans-2-Hexen-1-Ol,5318042,CCC/C=C/CO,flavorDB,walnut
Homoplantaginin,5318083,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,flavorDB,sweet
AC1NSWDQ,5318103,C/C/1=C\CCC2([C@H](O2)CC(/C=C/C1)(C)C)C,flavorDB,herbal
AC1NSWDQ,5318103,C/C/1=C\CCC2([C@H](O2)CC(/C=C/C1)(C)C)C,flavorDB,herb
Hypolaetin-8-glucoside,5318255,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,flavorDB,sweet
calycosin-7-O-beta-D-glucopyranoside,5318267,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,flavorDB,sweet
AC1NSWUM,5318438,CCCCOC(=O)[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2CCC3(C(C2(C)C)CCC4(C3C(=O)C=C5C4(CCC6(C5CC(CC6)(C)C(=O)O)C)C)C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)OC)O)O)O)O)O,flavorDB,sweet
AC1NSWUp,5318439,CCCCOC(=O)[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)OCCCC)O)O)O)O)O,flavorDB,sweet
Iristectorin b,5318487,COC1=C(C=CC(=C1)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,flavorDB,sweet
Andrographolide,5318517,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O,flavorDB,bitter
Isoelemicin,5318557,C/C=C/C1=CC(=C(C(=C1)OC)OC)OC,flavorDB,flower
Isoelemicin,5318557,C/C=C/C1=CC(=C(C(=C1)OC)OC)OC,flavorDB,spice
trans-2-Octen-1-Ol,5318599,CCCCC/C=C/CO,flavorDB,citrus
trans-2-Octen-1-Ol,5318599,CCCCC/C=C/CO,flavorDB,soap
trans-2-Octen-1-Ol,5318599,CCCCC/C=C/CO,flavorDB,green
trans-2-Octen-1-Ol,5318599,CCCCC/C=C/CO,flavorDB,plastic
Cacticin,5318644,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O,flavorDB,sweet
isorhamnetin-3-O-glucoside,5318645,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,flavorDB,sweet
"4',5,7-trihydroxy-3-[(2-O-alpha-L-rhamnopyranosyl-beta-D-galactopyranosyl)oxy]-3'-methoxyflavone",5318647,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)CO)O)O)O)O)O,flavorDB,sweet
Luteolin 4'-O-glucoside,5319116,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,flavorDB,sweet
"(E)-5-Isopropyl-8-methylnona-6,8-dien-2-one",5319691,CC(C)C(CCC(=O)C)/C=C/C(=C)C,flavorDB,melon
"(E)-5-Isopropyl-8-methylnona-6,8-dien-2-one",5319691,CC(C)C(CCC(=O)C)/C=C/C(=C)C,flavorDB,tobacco
"(E)-5-Isopropyl-8-methylnona-6,8-dien-2-one",5319691,CC(C)C(CCC(=O)C)/C=C/C(=C)C,flavorDB,fruity
2-Methyl-2-pentenal,5319754,CC/C=C(\C)/C=O,flavorDB,fruit
6-Deoxy-L-altrose,5319755,C[C@@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,flavorDB,sweet
Methyl propyl trisulfide,5319765,CCCSSSC,flavorDB,sulfurous
Methyl propyl trisulfide,5319765,CCCSSSC,flavorDB,garlic
Methyl propyl trisulfide,5319765,CCCSSSC,flavorDB,onion
Methyl propyl trisulfide,5319765,CCCSSSC,flavorDB,metallic
Methyl propyl trisulfide,5319765,CCCSSSC,flavorDB,green
2-Monoolein,5319879,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,flavorDB,fatty
2-Monoolein,5319879,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,flavorDB,bland
2-Monoolein,5319879,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,flavorDB,waxy
cis-Nerolidol,5320128,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,flavorDB,fruit
alpha-Ocimene,5320249,CC(=C)CC/C=C(\C)/C=C,flavorDB,fruit
